,source,target,ShpName,post_type,shape_leng,st_label,betweenness_e,physicalid
1477,"(-74.00357725057064, 40.732263395055504)","(-74.00329861571178, 40.73174307519263)",CSCL_MN,ST,204.694443665,BLEECKER ST,210425.0,1076.0
1478,"(-74.0010950050881, 40.73656323931118)","(-74.00146275062274, 40.73716856512273)",CSCL_MN,AVE,242.947963135,GREENWICH AVE,75127.0,1217.0
1479,"(-74.0010950050881, 40.73656323931118)","(-74.00194829577212, 40.7364139413873)",CSCL_MN,ST,242.64694942,W 11 ST,19393.0,79938.0
1480,"(-74.0010950050881, 40.73656323931118)","(-73.99827418986168, 40.73539113958072)",CSCL_MN,ST,890.768236027,W 11 ST,31058.0,79936.0
1481,"(-74.00478574894402, 40.7236248375961)","(-74.00457474381675, 40.72417313028215)",CSCL_MN,AVE,208.145949859,AVE OF THE AMERICAS,511198.0,969.0
1482,"(-74.00478574894402, 40.7236248375961)","(-74.00437984912645, 40.72405414430967)",CSCL_MN,ST,192.670809479,SULLIVAN ST,5984.0,72610.0
1483,"(-74.00478574894402, 40.7236248375961)","(-74.00505887069353, 40.722977864000725)",CSCL_MN,AVE,247.571398147,AVE OF THE AMERICAS,503263.0,1036.0
1484,"(-74.00478574894402, 40.7236248375961)","(-74.00382928974068, 40.72344931877649)",CSCL_MN,ST,272.717309851,WATTS ST,112257.0,91611.0
1485,"(-74.00457474381675, 40.72417313028215)","(-74.00403067928828, 40.72551249552501)",CSCL_MN,AVE,510.742828581,AVE OF THE AMERICAS,541489.0,173178.0
1486,"(-74.00457474381675, 40.72417313028215)","(-74.00473947852464, 40.724267028368935)",CSCL_MN,ST,57.0549374269,BROOME ST,23906.0,173180.0
1487,"(-74.00457474381675, 40.72417313028215)","(-74.00437984912645, 40.72405414430967)",CSCL_MN,ST,69.2641004179,BROOME ST,42685.0,1049.0
1488,"(-74.0037301751627, 40.726250058563046)","(-74.0034449141662, 40.726958815923894)",CSCL_MN,AVE,270.055846124,AVE OF THE AMERICAS,592045.0,971.0
1489,"(-74.0037301751627, 40.726250058563046)","(-74.00403067928828, 40.72551249552501)",CSCL_MN,AVE,281.329642806,AVE OF THE AMERICAS,579786.0,191146.0
1490,"(-74.0034449141662, 40.726958815923894)","(-74.0031713648928, 40.72766511926239)",CSCL_MN,AVE,268.271426363,AVE OF THE AMERICAS,566144.0,183612.0
1491,"(-74.0034449141662, 40.726958815923894)","(-74.0031220637457, 40.72687712791411)",CSCL_MN,ST,94.7204512139,PRINCE ST,93333.0,1183.0
1492,"(-74.0031713648928, 40.72766511926239)","(-74.00312767450957, 40.728393801109426)",CSCL_MN,AVE,268.736655,AVE OF THE AMERICAS,1298.0,973.0
1493,"(-74.0031713648928, 40.72766511926239)","(-74.00304102354131, 40.72792082871746)",CSCL_MN,AVE,99.9220736074,AVE OF THE AMERICAS,566468.0,155723.0
1494,"(-74.0031713648928, 40.72766511926239)","(-74.00251324580229, 40.72760092690677)",CSCL_MN,ST,183.901344119,KING ST,10183.0,79682.0
1495,"(-74.00312767450957, 40.728393801109426)","(-74.00281726639142, 40.72836312880148)",CSCL_MN,ST,86.756297467,W HOUSTON ST,9175.0,72515.0
1496,"(-74.00220337253585, 40.72965325529308)","(-74.0021565929282, 40.729756790453585)",CSCL_MN,AVE,39.8870859374,AVE OF THE AMERICAS,483962.0,976.0
1497,"(-74.00220337253585, 40.72965325529308)","(-74.0010191884597, 40.73024661715206)",CSCL_MN,ST,411.630727378,MINETTA ST,6726.0,1223.0
1498,"(-74.00220337253585, 40.72965325529308)","(-74.00365666056715, 40.7293440918917)",CSCL_MN,ST,438.407453626,DOWNING ST,31958.0,100920.0
1499,"(-74.00220337253585, 40.72965325529308)","(-74.00220348880514, 40.72985286924151)",CSCL_MN,ST,72.7255922894,BLEECKER ST,205317.0,187653.0
1500,"(-74.00220337253585, 40.72965325529308)","(-74.00278351081941, 40.72843547029341)",CSCL_MN,AVE,471.981256298,AVE OF THE AMERICAS,587186.0,167234.0
1501,"(-74.00220337253585, 40.72965325529308)","(-74.00119030433848, 40.729167338078646)",CSCL_MN,ST,331.93220039,BLEECKER ST,134121.0,81196.0
1502,"(-74.0021565929282, 40.729756790453585)","(-74.00168465547009, 40.730581562287135)",CSCL_MN,AVE,327.723885095,AVE OF THE AMERICAS,481600.0,977.0
1503,"(-74.00168465547009, 40.730581562287135)","(-74.00141242474724, 40.73106525598887)",CSCL_MN,AVE,191.697088899,AVE OF THE AMERICAS,518291.0,978.0
1504,"(-74.00168465547009, 40.730581562287135)","(-74.00246883996668, 40.730324372253136)",CSCL_MN,ST,236.678703169,CARMINE ST,33889.0,79803.0
1505,"(-74.00141242474724, 40.73106525598887)","(-74.00095442254056, 40.7317060983017)",CSCL_MN,AVE,265.753641679,AVE OF THE AMERICAS,510782.0,979.0
1506,"(-74.00141242474724, 40.73106525598887)","(-74.0001227669773, 40.730431388154564)",CSCL_MN,ST,425.546990201,W 3 ST,42075.0,79893.0
1507,"(-74.00095442254056, 40.7317060983017)","(-74.00051066350595, 40.73231522322325)",CSCL_MN,AVE,253.723646017,AVE OF THE AMERICAS,529226.0,980.0
1508,"(-74.00095442254056, 40.7317060983017)","(-74.0011665212138, 40.731774805345964)",CSCL_MN,ST,63.8908141843,W 4 ST,71925.0,1265.0
1509,"(-74.00095442254056, 40.7317060983017)","(-73.99960360339156, 40.73104325600602)",CSCL_MN,ST,445.510722083,W 4 ST,85343.0,191149.0
1510,"(-74.00051066350595, 40.73231522322325)","(-74.00006657703096, 40.73292923564469)",CSCL_MN,AVE,255.325799235,AVE OF THE AMERICAS,534369.0,981.0
1511,"(-74.00051066350595, 40.73231522322325)","(-73.99910850784183, 40.73162681821337)",CSCL_MN,PL,462.512488293,WASHINGTON PL,6874.0,91626.0
1512,"(-74.00006657703096, 40.73292923564469)","(-74.00070346537152, 40.73324040410996)",CSCL_MN,PL,209.780667606,WAVERLY PL,11202.0,79882.0
1513,"(-74.00006657703096, 40.73292923564469)","(-73.99955589172522, 40.73361059539888)",CSCL_MN,AVE,285.753262841,AVE OF THE AMERICAS,533166.0,148503.0
1514,"(-74.00006657703096, 40.73292923564469)","(-73.9986122561338, 40.73221543032861)",CSCL_MN,PL,479.674921819,WAVERLY PL,6989.0,79883.0
1515,"(-73.99955589172522, 40.73361059539888)","(-73.9979867078577, 40.73294598579237)",CSCL_MN,ST,497.752880072,W 8 ST,30561.0,1808.0
1516,"(-73.99853021644101, 40.73503789182791)","(-73.99827418986168, 40.73539113958072)",CSCL_MN,AVE,146.962369235,AVE OF THE AMERICAS,568589.0,986.0
1517,"(-73.99853021644101, 40.73503789182791)","(-73.99886484841824, 40.73523495396626)",CSCL_MN,PL,119.711447353,MILLIGAN PL,6726.0,109522.0
1518,"(-73.99827418986168, 40.73539113958072)","(-73.99504997044725, 40.73403430507058)",CSCL_MN,ST,1021.17523071,W 11 ST,29397.0,79937.0
1519,"(-73.99734132833476, 40.73666788885814)","(-73.99683993926492, 40.73736088889562)",CSCL_MN,AVE,288.190390176,AVE OF THE AMERICAS,576677.0,989.0
1520,"(-73.99734132833476, 40.73666788885814)","(-74.00018308806388, 40.73786493661248)",CSCL_MN,ST,900.221253028,W 13 ST,15897.0,79945.0
1521,"(-73.99734132833476, 40.73666788885814)","(-73.99411856911257, 40.73531264015104)",CSCL_MN,ST,1020.52655215,W 13 ST,17937.0,79946.0
1522,"(-73.99683993926492, 40.73736088889562)","(-73.99634236965909, 40.738045231554)",CSCL_MN,AVE,284.916668364,AVE OF THE AMERICAS,581060.0,990.0
1523,"(-73.99683993926492, 40.73736088889562)","(-73.99968423039347, 40.738552473313476)",CSCL_MN,ST,899.865918881,W 14 ST,31275.0,79854.0
1524,"(-73.99683993926492, 40.73736088889562)","(-73.993616883955, 40.73600449161603)",CSCL_MN,ST,1020.79278054,W 14 ST,33252.0,79855.0
1525,"(-73.99634236965909, 40.738045231554)","(-73.99587409525022, 40.73868594566542)",CSCL_MN,AVE,267.077943981,AVE OF THE AMERICAS,583150.0,991.0
1526,"(-73.99634236965909, 40.738045231554)","(-73.99918495823428, 40.739242836299525)",CSCL_MN,ST,900.506299693,W 15 ST,770.0,183089.0
1527,"(-73.99634236965909, 40.738045231554)","(-73.99311953429248, 40.73669104591344)",CSCL_MN,ST,1020.35170172,W 15 ST,402.0,181261.0
1528,"(-73.99587409525022, 40.73868594566542)","(-73.99871270610068, 40.73988087754229)",CSCL_MN,ST,899.06365781,W 16 ST,4472.0,1382.0
1529,"(-73.99587409525022, 40.73868594566542)","(-73.99265431029018, 40.73733046783794)",CSCL_MN,ST,1019.82211044,W 16 ST,1364.0,1383.0
1530,"(-73.99459264910554, 40.74044198090835)","(-73.99416078337217, 40.74102882179086)",CSCL_MN,AVE,245.019510181,AVE OF THE AMERICAS,588909.0,995.0
1531,"(-73.99459264910554, 40.74044198090835)","(-73.99743359718977, 40.74164257250694)",CSCL_MN,ST,900.611951553,W 19 ST,2752.0,16618.0
1532,"(-73.99459264910554, 40.74044198090835)","(-73.99137407222926, 40.73908818750709)",CSCL_MN,ST,1019.21156433,W 19 ST,9813.0,16619.0
1533,"(-73.99416078337217, 40.74102882179086)","(-73.99373353923596, 40.74162220131674)",CSCL_MN,AVE,246.490774764,AVE OF THE AMERICAS,591162.0,119895.0
1534,"(-73.99416078337217, 40.74102882179086)","(-73.99700719203685, 40.74222816194162)",CSCL_MN,ST,901.707890358,W 20 ST,4098.0,183091.0
1535,"(-73.99416078337217, 40.74102882179086)","(-73.99094521560293, 40.73967337625167)",CSCL_MN,ST,1018.76672148,W 20 ST,6133.0,79890.0
1536,"(-73.99373353923596, 40.74162220131674)","(-73.99328973329943, 40.742234281047196)",CSCL_MN,AVE,254.663490469,AVE OF THE AMERICAS,607294.0,997.0
1537,"(-73.99373353923596, 40.74162220131674)","(-73.99658017711778, 40.74281091284135)",CSCL_MN,ST,899.887361268,W 21 ST,15193.0,80052.0
1538,"(-73.99373353923596, 40.74162220131674)","(-73.99051784255435, 40.740261688175174)",CSCL_MN,ST,1019.68729327,W 21 ST,3565.0,80051.0
1539,"(-73.99328973329943, 40.742234281047196)","(-73.9928034094901, 40.74291001970074)",CSCL_MN,AVE,280.663288629,AVE OF THE AMERICAS,595865.0,998.0
1540,"(-73.99328973329943, 40.742234281047196)","(-73.99612901013253, 40.74343065428226)",CSCL_MN,ST,899.442937365,W 22 ST,3187.0,79848.0
1541,"(-73.99328973329943, 40.742234281047196)","(-73.99007005850372, 40.74088024492432)",CSCL_MN,ST,1019.49967005,W 22 ST,18668.0,79849.0
1542,"(-73.9928034094901, 40.74291001970074)","(-73.99232182410776, 40.74356809342188)",CSCL_MN,AVE,274.393583525,AVE OF THE AMERICAS,612323.0,999.0
1543,"(-73.9928034094901, 40.74291001970074)","(-73.99564494018061, 40.744098534176786)",CSCL_MN,ST,898.599171883,W 23 ST,21360.0,1168.0
1544,"(-73.9928034094901, 40.74291001970074)","(-73.98957565789482, 40.741548080400975)",CSCL_MN,ST,1022.8447722,W 23 ST,9218.0,1169.0
1545,"(-73.99232182410776, 40.74356809342188)","(-73.99515394281526, 40.74475984281174)",CSCL_MN,ST,896.877961316,W 24 ST,5370.0,30849.0
1546,"(-73.99232182410776, 40.74356809342188)","(-73.99187102433558, 40.74418557044371)",CSCL_MN,AVE,257.321361128,AVE OF THE AMERICAS,618693.0,119894.0
1547,"(-73.99232182410776, 40.74356809342188)","(-73.98926857435114, 40.74227230088051)",CSCL_MN,ST,968.8647366,W 24 ST,2324.0,172248.0
1548,"(-73.99187102433558, 40.74418557044371)","(-73.99141858560705, 40.74480268199363)",CSCL_MN,AVE,257.424603916,AVE OF THE AMERICAS,622879.0,1001.0
1549,"(-73.99187102433558, 40.74418557044371)","(-73.99470867286587, 40.74538244597779)",CSCL_MN,ST,899.11693278,W 25 ST,5507.0,79950.0
1550,"(-73.99187102433558, 40.74418557044371)","(-73.98915469838907, 40.74302996048214)",CSCL_MN,ST,862.443290626,W 25 ST,5763.0,79951.0
1551,"(-73.99141858560705, 40.74480268199363)","(-73.99096832827644, 40.74542089035331)",CSCL_MN,AVE,257.479708361,AVE OF THE AMERICAS,615187.0,1002.0
1552,"(-73.99141858560705, 40.74480268199363)","(-73.99426258628625, 40.74600398135789)",CSCL_MN,ST,901.431677908,W 26 ST,8499.0,79903.0
1553,"(-73.99141858560705, 40.74480268199363)","(-73.98901110938517, 40.743795647765154)",CSCL_MN,ST,761.340078287,W 26 ST,20679.0,191156.0
1554,"(-73.99096832827644, 40.74542089035331)","(-73.99051503521112, 40.746040317412614)",CSCL_MN,AVE,258.275685846,AVE OF THE AMERICAS,617091.0,1003.0
1555,"(-73.99096832827644, 40.74542089035331)","(-73.99381275054287, 40.74661753631983)",CSCL_MN,ST,900.705602308,W 27 ST,2905.0,80067.0
1556,"(-73.99096832827644, 40.74542089035331)","(-73.98886889541471, 40.74453293319153)",CSCL_MN,ST,665.643005731,W 27 ST,5583.0,80066.0
1557,"(-73.99051503521112, 40.746040317412614)","(-73.99006749242218, 40.74665928260057)",CSCL_MN,AVE,257.356580143,AVE OF THE AMERICAS,620075.0,1004.0
1558,"(-73.99051503521112, 40.746040317412614)","(-73.9933590219677, 40.74723522228551)",CSCL_MN,ST,900.286713782,W 28 ST,4606.0,16723.0
1559,"(-73.99051503521112, 40.746040317412614)","(-73.9887290551396, 40.745286373653585)",CSCL_MN,ST,566.001208935,W 28 ST,6248.0,16721.0
1560,"(-73.99006749242218, 40.74665928260057)","(-73.9896170542473, 40.7472762208459)",CSCL_MN,AVE,257.097703954,AVE OF THE AMERICAS,623038.0,1005.0
1561,"(-73.99006749242218, 40.74665928260057)","(-73.99290928722098, 40.74785495097746)",CSCL_MN,ST,899.883366908,W 29 ST,11238.0,1390.0
1562,"(-73.99006749242218, 40.74665928260057)","(-73.98859130751474, 40.746036418819365)",CSCL_MN,ST,467.766010248,W 29 ST,12849.0,1391.0
1563,"(-73.9896170542473, 40.7472762208459)","(-73.9924623986208, 40.74846973418142)",CSCL_MN,ST,900.35828518,W 30 ST,10701.0,81164.0
1564,"(-73.9896170542473, 40.7472762208459)","(-73.98916651704518, 40.74789543461736)",CSCL_MN,AVE,257.835563726,AVE OF THE AMERICAS,622918.0,181301.0
1565,"(-73.9896170542473, 40.7472762208459)","(-73.98845268038954, 40.74678857062926)",CSCL_MN,ST,368.315140142,W 30 ST,15453.0,81165.0
1566,"(-73.98916651704518, 40.74789543461736)","(-73.98871405107316, 40.748513273674405)",CSCL_MN,AVE,257.656512915,AVE OF THE AMERICAS,624439.0,1007.0
1567,"(-73.98916651704518, 40.74789543461736)","(-73.99200552931222, 40.749101444425854)",CSCL_MN,ST,901.02734098,W 31 ST,7350.0,16679.0
1568,"(-73.98916651704518, 40.74789543461736)","(-73.9883053487671, 40.74753551710826)",CSCL_MN,ST,272.271645143,W 31 ST,10467.0,16680.0
1569,"(-73.98871405107316, 40.748513273674405)","(-73.98823761474264, 40.74913016896838)",CSCL_MN,AVE,260.655584854,AVE OF THE AMERICAS,634373.0,1008.0
1570,"(-73.98871405107316, 40.748513273674405)","(-73.99156300611516, 40.749705922316465)",CSCL_MN,ST,901.069693931,W 32 ST,32135.0,97213.0
1571,"(-73.98871405107316, 40.748513273674405)","(-73.9881770997451, 40.748288822226975)",CSCL_MN,ST,169.770691522,W 32 ST,26923.0,97214.0
1572,"(-73.98823761474264, 40.74913016896838)","(-73.98797357695298, 40.749490778534785)",CSCL_MN,AVE,150.377205675,AVE OF THE AMERICAS,639011.0,1009.0
1573,"(-73.98823761474264, 40.74913016896838)","(-73.99111010109485, 40.75031906981026)",CSCL_MN,ST,906.126998234,W 33 ST,11800.0,1805.0
1574,"(-73.98823761474264, 40.74913016896838)","(-73.98803809971338, 40.74902299954799)",CSCL_MN,ST,67.6795264889,W 33 ST,11914.0,1806.0
1575,"(-73.98797357695298, 40.749490778534785)","(-73.98776905945839, 40.74978702894176)",CSCL_MN,AVE,121.9046851,AVE OF THE AMERICAS,153829.0,1010.0
1576,"(-73.98797357695298, 40.749490778534785)","(-73.98793687537147, 40.74985496658219)",CSCL_MN,,133.074541483,BROADWAY,3134994.0,4221.0
1577,"(-73.98797357695298, 40.749490778534785)","(-73.98803809971338, 40.74902299954799)",CSCL_MN,,171.362052076,BROADWAY,2647810.0,4222.0
1578,"(-73.98776905945839, 40.74978702894176)","(-73.98729377052082, 40.75045160882353)",CSCL_MN,AVE,275.622948393,AVE OF THE AMERICAS,116231.0,1011.0
1579,"(-73.98776905945839, 40.74978702894176)","(-73.98793687537147, 40.74985496658219)",CSCL_MN,ST,52.6750388711,W 34 ST,70327.0,79825.0
1580,"(-73.98776905945839, 40.74978702894176)","(-73.98607892437585, 40.749076818493414)",CSCL_MN,ST,535.025863067,W 34 ST,105495.0,174142.0
1581,"(-73.98729377052082, 40.75045160882353)","(-73.98777909947286, 40.75066071396508)",CSCL_MN,ST,154.551743962,W 35 ST,25650.0,4287.0
1582,"(-73.98729377052082, 40.75045160882353)","(-73.98684991132667, 40.751081678896725)",CSCL_MN,AVE,260.42175676,AVE OF THE AMERICAS,112525.0,173024.0
1583,"(-73.98729377052082, 40.75045160882353)","(-73.98715269885706, 40.750392442224076)",CSCL_MN,ST,44.6369631578,W 35 ST,26786.0,155923.0
1584,"(-73.98684991132667, 40.751081678896725)","(-73.98639930853004, 40.75169998574261)",CSCL_MN,AVE,257.551961754,AVE OF THE AMERICAS,112378.0,1013.0
1585,"(-73.98684991132667, 40.751081678896725)","(-73.98764453787605, 40.75141923139865)",CSCL_MN,ST,252.18478162,W 36 ST,48567.0,1747.0
1586,"(-73.98684991132667, 40.751081678896725)","(-73.9836215844645, 40.74972377165352)",CSCL_MN,ST,1022.1766764,W 36 ST,45982.0,114490.0
1587,"(-73.98639930853004, 40.75169998574261)","(-73.98594653153856, 40.75231680505301)",CSCL_MN,AVE,257.370607656,AVE OF THE AMERICAS,113983.0,1014.0
1588,"(-73.98639930853004, 40.75169998574261)","(-73.98749101879176, 40.75215893503493)",CSCL_MN,ST,345.615461956,W 37 ST,45046.0,16638.0
1589,"(-73.98639930853004, 40.75169998574261)","(-73.98317416294084, 40.75034220919064)",CSCL_MN,ST,1021.3751463,W 37 ST,40723.0,16639.0
1590,"(-73.98594653153856, 40.75231680505301)","(-73.98548819085724, 40.752935179151045)",CSCL_MN,AVE,258.61823656,AVE OF THE AMERICAS,114494.0,1015.0
1591,"(-73.98594653153856, 40.75231680505301)","(-73.98731032054916, 40.75289242252662)",CSCL_MN,ST,432.151126304,W 38 ST,22478.0,1758.0
1592,"(-73.98594653153856, 40.75231680505301)","(-73.98272387486368, 40.75095894445151)",CSCL_MN,ST,1020.77950983,W 38 ST,19247.0,1759.0
1593,"(-73.98548819085724, 40.752935179151045)","(-73.98504363809317, 40.75355414821468)",CSCL_MN,AVE,256.95371195,AVE OF THE AMERICAS,106925.0,1016.0
1594,"(-73.98548819085724, 40.752935179151045)","(-73.98708862643275, 40.75360671479692)",CSCL_MN,ST,506.435478958,W 39 ST,31248.0,1796.0
1595,"(-73.98548819085724, 40.752935179151045)","(-73.98227490438855, 40.75157729841358)",CSCL_MN,ST,1018.50574855,W 39 ST,36829.0,1797.0
1596,"(-73.98504363809317, 40.75355414821468)","(-73.98459584284873, 40.75417694187132)",CSCL_MN,AVE,258.606731371,AVE OF THE AMERICAS,105188.0,1017.0
1597,"(-73.98504363809317, 40.75355414821468)","(-73.98686557841317, 40.75431781872822)",CSCL_MN,ST,576.381082112,W 40 ST,20466.0,69464.0
1598,"(-73.98504363809317, 40.75355414821468)","(-73.9818224434471, 40.75219712693084)",CSCL_MN,ST,1020.26252297,W 40 ST,19683.0,183093.0
1599,"(-73.98459584284873, 40.75417694187132)","(-73.98411754823208, 40.75484205296202)",CSCL_MN,AVE,276.187546748,AVE OF THE AMERICAS,105168.0,1018.0
1600,"(-73.98459584284873, 40.75417694187132)","(-73.9866391256856, 40.755034522656324)",CSCL_MN,ST,646.598610732,W 41 ST,2968.0,96540.0
1601,"(-73.98411754823208, 40.75484205296202)","(-73.98362433252706, 40.75551634533294)",CSCL_MN,AVE,281.1124932,AVE OF THE AMERICAS,123764.0,1019.0
1602,"(-73.98411754823208, 40.75484205296202)","(-73.98640436709023, 40.755808029287174)",CSCL_MN,ST,724.750799278,W 42 ST,72350.0,1734.0
1603,"(-73.98411754823208, 40.75484205296202)","(-73.98088709894267, 40.75348098873852)",CSCL_MN,ST,1023.20416864,W 42 ST,51062.0,1735.0
1604,"(-73.98362433252706, 40.75551634533294)","(-73.98316796113637, 40.75614022163477)",CSCL_MN,AVE,260.097878916,AVE OF THE AMERICAS,170051.0,1020.0
1605,"(-73.98362433252706, 40.75551634533294)","(-73.9861066572031, 40.7565607280918)",CSCL_MN,ST,785.967204186,W 43 ST,53359.0,1718.0
1606,"(-73.98362433252706, 40.75551634533294)","(-73.98039560199625, 40.754154808350336)",CSCL_MN,ST,1022.8632884,W 43 ST,4392.0,1719.0
1607,"(-73.98316796113637, 40.75614022163477)","(-73.9827120527876, 40.75677122822472)",CSCL_MN,AVE,262.30876944,AVE OF THE AMERICAS,99481.0,1021.0
1608,"(-73.98316796113637, 40.75614022163477)","(-73.98582082455232, 40.7572574659739)",CSCL_MN,ST,840.153827814,W 44 ST,7807.0,72766.0
1609,"(-73.98316796113637, 40.75614022163477)","(-73.97993647238523, 40.75478254336751)",CSCL_MN,ST,1022.84370481,W 44 ST,75691.0,72767.0
1610,"(-73.9827120527876, 40.75677122822472)","(-73.98225528672133, 40.75738736489549)",CSCL_MN,AVE,257.689862317,AVE OF THE AMERICAS,97942.0,1022.0
1611,"(-73.9827120527876, 40.75677122822472)","(-73.98553726597243, 40.75797328439624)",CSCL_MN,ST,896.896384153,W 45 ST,41683.0,16742.0
1612,"(-73.9827120527876, 40.75677122822472)","(-73.9794831385501, 40.7554049652828)",CSCL_MN,ST,1023.72923725,W 45 ST,40844.0,16743.0
1613,"(-73.98225528672133, 40.75738736489549)","(-73.98179404271522, 40.75802130264237)",CSCL_MN,AVE,263.956558029,AVE OF THE AMERICAS,97028.0,1023.0
1614,"(-73.98225528672133, 40.75738736489549)","(-73.98504970074009, 40.75857362561531)",CSCL_MN,ST,886.634328181,W 46 ST,22589.0,1850.0
1615,"(-73.98225528672133, 40.75738736489549)","(-73.97902396819119, 40.75603186796154)",CSCL_MN,ST,1022.403671,W 46 ST,20525.0,1851.0
1616,"(-73.98179404271522, 40.75802130264237)","(-73.9813410710202, 40.75864529833606)",CSCL_MN,AVE,259.677195198,AVE OF THE AMERICAS,114203.0,1024.0
1617,"(-73.98179404271522, 40.75802130264237)","(-73.98461925228557, 40.75919941066207)",CSCL_MN,ST,892.65485954,W 47 ST,33184.0,1883.0
1618,"(-73.98179404271522, 40.75802130264237)","(-73.97856525331893, 40.75665484286865)",CSCL_MN,ST,1023.71926295,W 47 ST,13381.0,1884.0
1619,"(-73.9813410710202, 40.75864529833606)","(-73.98088574583765, 40.75927066903294)",CSCL_MN,AVE,260.430512258,AVE OF THE AMERICAS,112028.0,1025.0
